num_scan	hypnogram	SW	delta	theta	alpha	sigma	beta
338	1	4.013247782	2.978997107	1.933499256	1.925821371	1.545382977	-0.103258682
339	1	4.103698809	3.116931515	2.052967862	2.076436927	1.590458961	-0.07195834
340	1	4.221299682	3.262668929	2.222280648	2.177586503	1.582908239	-0.056912287
341	1	4.350282821	3.359852716	2.325376144	2.282629018	1.5548559	-0.049270485
342	1	4.344925087	3.309805173	2.381075641	2.388120399	1.4392561	-0.096014625
343	1	4.320111564	3.172830872	2.405680973	2.329057346	1.318271727	-0.163136679
344	1	4.374957699	3.046481003	2.359966158	2.275014131	1.261935067	-0.208374677
345	1	4.462245912	2.906455451	2.26699725	2.229469417	1.229339085	-0.216434368
346	1	4.576326226	2.807633303	2.21582826	2.149965517	1.244731843	-0.198415832
347	1	4.761272632	2.855114144	2.223794538	2.040657083	1.335370687	-0.129558263
348	1	4.930648228	2.931307842	2.223122533	2.036786737	1.427246551	-0.037671961
349	1	4.959952054	2.948273731	2.260332433	1.985348404	1.447053388	-0.00619084
350	1	4.908135768	2.920045494	2.29834377	1.904044539	1.483315208	0.000821461
351	1	4.782864982	2.874120933	2.261403794	1.843341776	1.426118887	-0.025814776
352	1	4.562174471	2.814667528	2.166981067	1.765683114	1.384937036	-0.101105046
353	1	4.33234307	2.745759781	2.083554146	1.658341963	1.386344848	-0.199139496
354	1	5.211436035	2.810283951	2.026618008	1.641431175	1.507179474	-0.248894074
355	1	5.724991563	2.991072317	1.985595035	1.675288529	1.622478001	-0.252196702
356	2	6.074773829	3.189106813	2.007330817	1.714872188	1.802746302	-0.206991883
357	2	6.34129737	3.350622236	2.057690774	1.817485929	1.946449845	-0.0799533
358	2	6.538845025	3.523811873	2.090916934	1.940782814	2.008337378	0.026296321
359	2	6.367070617	3.618943962	2.102013493	1.942797633	1.995378306	0.105341993
360	2	6.116695901	3.619319059	2.118573269	1.901258153	1.972333577	0.13506134
361	2	5.768815995	3.578195844	2.153187566	1.821982123	1.895962874	0.121130597
362	2	5.239665408	3.528902486	2.198206915	1.708067002	1.788070132	0.042224318
363	2	4.125456358	3.439858583	2.270726199	1.596760696	1.722238435	-0.018581437
364	2	3.936651182	3.306230381	2.2914206	1.622080017	1.637449278	-0.075037909
365	2	3.954536981	3.233615097	2.276430117	1.710825058	1.532693853	-0.120458869
366	2	4.007908226	3.15922035	2.216717701	1.826360923	1.438702791	-0.144135923
367	2	3.938509561	3.086379585	2.119187488	1.913529637	1.337659135	-0.163940533
368	2	3.832976688	2.998229412	1.9763817	1.941480052	1.269028248	-0.212297981
369	2	3.669279797	2.939322332	1.854144137	1.910682642	1.286683008	-0.256229547
370	2	3.408127209	2.821818875	1.758937142	1.831530251	1.345759747	-0.283961314
371	2	3.147088306	2.687977086	1.723563577	1.753769473	1.422986711	-0.281519198
372	2	3.214970608	2.555938073	1.71269837	1.704357953	1.566430674	-0.252510895
373	2	4.802909637	2.612039602	1.740925355	1.832875239	1.645195469	-0.195314191
374	2	5.4182681	2.726369495	1.799648435	2.013579335	1.702357972	-0.149654081
375	2	5.8123743	2.926244316	1.854768891	2.186773624	1.738551475	-0.10921025
376	2	6.096250875	3.118391921	1.877573303	2.31660186	1.761070563	-0.093818644
377	2	6.301266943	3.274853687	1.894293655	2.400586782	1.721632952	-0.087564737
378	2	6.129185697	3.266359822	1.882911713	2.313643907	1.681165263	-0.090803169
379	2	5.896525563	3.264318919	2.041474819	2.175067705	1.713976204	-0.051686264
380	2	5.626919701	3.26702398	2.280341255	2.051321744	1.733188477	-0.005577634
381	2	5.237759731	3.262486063	2.478807493	1.938225299	1.751178486	0.02391118
382	2	4.652759058	3.249608429	2.648488962	1.852857907	1.853574752	0.062659972
383	2	4.745791157	3.316565305	2.783825542	1.885177176	1.952376069	0.072453339
384	2	4.873119124	3.346039637	2.748010664	1.923297492	1.932226513	0.012974326
385	2	4.74370585	3.253954651	2.570287055	1.890685127	1.91805435	-0.067274399
386	2	4.609583322	3.142249815	2.34442795	1.822238451	1.92012216	-0.119255514
387	2	4.41722101	3.042632052	2.084441899	1.756740027	1.805397528	-0.180812786
388	2	4.157416297	2.937624867	1.794943529	1.746220443	1.724779187	-0.211214889
389	2	3.755870828	2.845468043	1.661108202	1.766495669	1.75174239	-0.199457478
390	2	3.675531277	2.868210359	1.711324228	1.795405631	1.852695755	-0.127357368
391	2	3.590384421	2.919119542	1.797778334	1.866167781	1.934679794	-0.079497847
392	2	4.90584364	3.37230978	1.797793049	1.930511112	2.078959342	0.006872285
393	2	5.491220612	3.677622201	1.774066348	1.971058594	2.194936589	0.093080772
394	2	5.862363112	3.904433983	1.755610455	1.977876641	2.245020863	0.169830782
395	2	6.13177659	4.098009515	1.797674253	2.014917129	2.214229388	0.1554301
396	2	6.343933166	4.256773754	1.808097438	2.045031973	2.178786656	0.13869739
397	2	6.16772145	4.089148576	1.865232362	2.038070056	2.087078077	0.043530751
398	2	5.917020635	3.889828678	1.912501622	2.025382509	1.953721305	-0.10239477
399	2	5.58863339	3.656980935	2.018564723	2.002071684	1.895025581	-0.282043577
400	2	5.100815705	3.318280567	2.082605562	1.941171059	1.872798966	-0.41153129
401	2	4.152016013	2.777026438	2.183297256	1.828387692	1.969720581	-0.419454569
402	2	4.480284478	2.946931504	2.336839184	1.756277993	2.147943306	-0.254960357
403	2	4.776702491	3.096436118	2.511412105	1.685629356	2.172189172	-0.05890832
404	2	4.964905645	3.218495494	2.614579001	1.654496158	2.161438069	0.121749004
405	2	5.111900634	3.349533421	2.676806399	1.683259909	2.158008869	0.279914126
406	2	5.217692473	3.47886688	2.690682204	1.772704995	2.169940236	0.320472248
407	2	5.018123526	3.398608906	2.608143966	1.81503836	2.078784869	0.26012121
408	2	4.768140431	3.280077587	2.428248912	1.831487647	2.101618621	0.165849099
409	2	4.465772366	3.119384108	2.214641341	1.829519515	2.101137386	0.074042747
410	2	4.167510989	2.957528016	2.02528104	1.790510348	2.114333782	0.001102653
411	2	4.21136804	2.825309186	1.884764204	1.800665263	2.050785768	-0.017207414
412	2	4.585250175	2.87231628	1.854878098	1.861954106	2.073474358	0.03293515
413	2	4.873500374	3.007559028	1.91844964	1.965520134	2.131435243	0.091012282
414	2	5.120001257	3.164542145	2.012056349	2.081171903	2.202866713	0.121172422
415	2	5.277498747	3.245394122	2.056352593	2.180164733	2.24293641	0.096848447
416	2	5.212431684	3.280135991	2.060316839	2.165439234	2.197601104	0.064769311
417	2	5.16206965	3.310243991	2.119110332	2.17752012	2.077987176	0.015618198
418	2	5.091830996	3.290253367	2.21466262	2.152277843	1.941031765	-0.033204802
419	2	5.106807203	3.320869355	2.305009299	2.103833357	1.775584711	-0.073581401
420	2	5.2279095	3.454166624	2.478658121	2.091465853	1.672885665	-0.032488173
421	2	5.783673426	3.691406186	2.663383986	2.197135308	1.665364978	0.069563204
422	2	6.122712232	3.873470892	2.751275049	2.206087233	1.739025731	0.171252177
423	2	6.476588683	4.059835063	2.827345565	2.246693515	1.825816336	0.165224935
424	2	6.697410844	4.166265903	2.877167345	2.332560944	1.919927564	0.155845844
425	2	6.837760671	4.198688658	2.810939975	2.373563834	1.895572591	0.210141591
426	2	6.745879634	4.069949632	2.664822578	2.31011493	1.822028196	0.176266132
427	2	6.647179011	3.91896624	2.525521721	2.275559886	1.690796748	0.136592943
428	2	6.342124506	3.656629715	2.266720802	2.201413815	1.494024086	0.132511908
429	2	5.942557111	3.339737404	1.951282955	2.025798187	1.247927484	0.128941552
430	2	5.362742056	2.959069783	1.691084908	1.86078628	1.159154601	0.005890369
431	2	5.002370207	2.794360967	1.507625805	1.806264985	1.155705342	-0.075180215
432	2	4.438976784	2.646520322	1.370657029	1.771146257	1.20877083	-0.184664088
433	2	4.431806528	2.636094439	1.513037347	1.794690746	1.349612324	-0.182828432
434	2	4.44165725	2.660733372	1.688805177	1.871787323	1.554768017	-0.176950533
435	2	5.199222407	3.039555841	1.97147032	1.915103289	1.691709791	-0.1133403
436	2	5.694914939	3.339755906	2.213316912	1.941849581	1.872974541	-0.002159007
437	2	6.041578619	3.574864368	2.403850754	1.957378916	2.033445056	0.119727456
438	2	6.287429662	3.741249229	2.488570646	1.918346502	2.130325136	0.200269177
439	2	6.473363846	3.888664601	2.533900698	1.885715456	2.124238754	0.264725362
440	2	6.342685638	3.779403511	2.442298115	1.90296752	2.084852773	0.244299656
441	2	6.107381045	3.594393033	2.310200017	1.881534971	1.939849598	0.128666126
442	2	5.758679416	3.35860855	2.118054117	1.868637805	1.767189301	-0.015766111
443	2	5.247483901	3.090903226	1.952225921	1.93621655	1.598967925	-0.164146534
444	2	4.253857698	2.675420247	1.762925509	1.973377288	1.524798013	-0.306642797
445	2	3.824916506	2.568546084	1.697874881	1.938213684	1.580010835	-0.375749983
446	2	3.707463981	2.539849877	1.629913406	1.903907143	1.798577139	-0.323299839
447	2	3.783572689	2.516461192	1.64248828	1.884640806	1.981140089	-0.239247786
448	2	3.835617351	2.481789855	1.656353622	1.759774107	2.128181701	-0.162425751
449	2	3.840651152	2.512373842	1.730994902	1.670619751	2.295051233	-0.089436917
450	2	3.927472226	2.724219054	1.901753512	1.691585976	2.393973978	-0.019755058
451	2	4.477329497	3.081354204	2.163909042	1.885075989	2.397778893	0.041856192
452	2	4.817462298	3.33647855	2.344590864	2.024528239	2.37512427	0.066472493
453	2	5.060263243	3.537329643	2.498661896	2.200963748	2.35113411	0.076714032
454	2	5.264591686	3.703553175	2.620850613	2.362614841	2.222665339	0.060636809
455	2	5.400796906	3.725232449	2.639239448	2.436116819	2.112968501	0.030077958
456	2	5.24223495	3.556764262	2.531564231	2.338882351	2.049716986	-0.043387897
457	2	5.039611528	3.335624161	2.412342	2.239968712	2.022744212	-0.101183182
458	2	4.7860055	3.046413302	2.269662282	2.137835736	2.019109608	-0.154581528
459	2	4.424407017	2.600938148	2.0600964	1.963292	2.083052487	-0.212740193
460	2	3.950271705	2.214997783	1.89379095	1.836693711	2.064906462	-0.258823945
461	2	3.91420339	2.259453281	1.835278459	1.869314333	2.027222099	-0.289509207
462	2	4.039193903	2.433456437	1.795016408	1.89567507	2.012379206	-0.309883721
463	2	4.219017089	2.605928835	1.74007865	1.894750085	1.966436197	-0.300916827
464	2	4.444014525	2.803934076	1.738458524	1.928159595	1.927488654	-0.259162346
465	2	4.678342177	2.931219712	1.765013221	1.981694597	1.92695168	-0.178387672
466	2	4.842148226	2.971667575	1.800996735	2.013134474	1.938526529	-0.089782538
467	2	4.902419122	2.980031924	1.837517779	2.090715479	1.846620293	-0.01995452
468	2	4.900893823	2.969813402	1.874807693	2.135491256	1.744152467	0.030330505
469	2	4.826769693	2.904611589	1.907400611	2.155316093	1.654728021	0.100645434
470	2	4.605168047	2.851709232	1.971083406	2.146826479	1.620727911	0.091693408
471	2	4.365236995	2.849144277	2.066732927	2.253093295	1.612949003	0.084180912
472	2	4.107258233	2.792834486	2.151920671	2.272730356	1.744331614	0.139426292
473	2	3.884485398	2.779286079	2.270166923	2.302747034	1.878089644	0.19292717
474	2	3.742322817	2.797671419	2.393625922	2.355768049	1.931362589	0.179738149
475	2	3.827437031	2.80195104	2.447203714	2.41024995	1.98017366	0.210196361
476	2	3.867544585	2.77350478	2.458296994	2.32640546	2.068145762	0.247965144
477	2	4.097049911	2.786616031	2.439246466	2.298095172	2.156987502	0.169733675
478	2	5.071983466	3.100335826	2.371224166	2.333409144	2.122469688	0.078385837
479	2	5.568295436	3.328695301	2.259404743	2.421394395	2.119527128	0.030339597
480	2	5.896403259	3.525566934	2.153267112	2.514376053	2.098915376	-0.004874402
481	2	6.152211354	3.698012931	2.032220071	2.612065997	2.023403637	-0.106072963
482	2	6.327311967	3.848241306	1.947840041	2.680990925	2.059373465	-0.128439874
483	2	6.353344032	3.891280453	1.905364033	2.705033937	2.148120107	-0.117665372
484	2	6.383226666	3.954551147	1.877031784	2.646251524	2.224685539	-0.133927287
485	2	6.408815675	4.001375457	1.871099081	2.539597872	2.259248081	-0.20092698
486	2	6.422138617	4.034581729	1.849096828	2.438999338	2.273867229	-0.20898755
487	2	6.443620551	4.060965855	1.798997949	2.319495804	2.149957733	-0.217505517
488	2	6.267485875	3.89774418	1.68605055	2.170541436	2.092144822	-0.298708077
489	2	6.004398902	3.662795582	1.546614637	2.089276849	2.010745647	-0.349257929
490	2	5.652060892	3.389195615	1.400662445	2.059564038	1.965376761	-0.350188163
491	2	5.12300507	3.050362053	1.319055438	2.043260642	1.957518786	-0.34766279
492	2	3.966700603	2.562304525	1.267026442	2.039827732	1.994512571	-0.342653236
493	2	3.651192871	2.63436927	1.317192913	2.030882815	1.983032525	-0.304687149
494	2	3.638337678	2.724900065	1.40606494	1.946288401	2.058804137	-0.299194293
495	2	3.586590149	2.775662188	1.450746524	1.887587329	2.109151509	-0.331805243
496	2	3.652069271	2.807230501	1.509132134	1.833533934	2.136009914	-0.39583079
497	2	3.707549969	2.81515232	1.577208429	1.832165899	2.078495404	-0.431801357
498	2	3.859369639	2.814221702	1.660034982	1.916935049	2.073907314	-0.408592492
499	2	3.992630644	2.856902767	1.770381678	2.06312377	1.947767962	-0.358305386
500	2	4.130233829	2.888727419	1.891093913	2.113697345	1.875827956	-0.263584534
501	2	4.144033661	2.911628879	1.958547384	2.169889267	1.826998554	-0.174185228
502	2	4.139147117	2.940600145	1.993308674	2.181148059	1.846282503	-0.154474823
503	2	4.023906219	2.86717305	1.943915863	2.137002567	1.812014927	-0.188821947
504	2	3.879077245	2.740303037	1.839858257	2.060314452	1.867690648	-0.223822444
505	2	3.802937229	2.586895753	1.703105143	2.042177105	1.870427348	-0.29087013
506	2	3.861195146	2.441548861	1.569311909	1.981412017	1.885188749	-0.320632578
507	2	3.959959879	2.296258151	1.486270847	1.921317179	1.885298628	-0.28691255
508	2	4.118199887	2.303469927	1.535839582	1.899780425	1.916818961	-0.241675784
509	2	4.283922379	2.318854073	1.575508695	1.977785611	1.939013037	-0.205744011
510	2	4.33042299	2.360995273	1.63810318	2.049196342	1.954097272	-0.172396006
511	2	4.309819853	2.350316579	1.714616071	2.129056875	1.913484723	-0.195672059
512	2	4.270681802	2.342038466	1.743445481	2.235096912	1.896280891	-0.253380054
513	2	4.201654631	2.340493892	1.693806597	2.295133575	1.842299296	-0.313066456
514	2	4.054199873	2.367553476	1.666604494	2.223278312	1.85194744	-0.372706581
515	2	4.034481873	2.388493589	1.626930644	2.134224491	1.887621495	-0.432784128
516	2	5.297869831	2.555393027	1.62581919	2.092294322	1.996074494	-0.327479221
517	2	5.900362369	2.699063332	1.64691698	2.007872173	2.078850005	-0.189291041
518	2	6.282330703	2.782887985	1.785367414	1.964237764	2.176957582	-0.062514964
519	2	6.562024909	2.851010167	1.917874942	2.037637407	2.150806201	0.039849229
520	2	6.76784733	2.910078755	2.025562422	2.116065358	2.121605924	0.135347036
521	2	6.622271945	2.822937627	2.058742199	2.129742855	2.018324352	0.094010022
522	2	6.394715268	2.682843441	2.0807453	2.166563239	1.976902953	0.018765236
523	2	6.085046416	2.57390273	1.984561371	2.171583714	1.939073851	-0.052160967
524	2	5.650066496	2.461352369	1.868212769	2.133909031	2.010603371	-0.090983937
525	2	4.905765699	2.360246348	1.749256908	2.058584904	2.083764672	-0.116806106
526	2	4.76088716	2.349110125	1.667261635	1.991509087	2.189908449	-0.088066743
527	2	4.647127296	2.396900413	1.579321794	1.863794673	2.16425321	-0.056507543
528	2	4.529209373	2.384626861	1.607420498	1.744776656	2.117711813	-0.050151646
529	2	4.309284914	2.385384914	1.652407188	1.70586683	2.010548781	-0.092900582
530	2	4.065836121	2.41156356	1.709983382	1.70924069	1.865141141	-0.183962526
531	2	3.901106801	2.505717318	1.782132303	1.716764581	1.748185417	-0.238673229
532	2	3.934080053	2.564562534	1.8469696	1.769553042	1.751215793	-0.268458718
533	2	4.141101931	2.638681223	1.86658339	1.847475949	1.805441608	-0.279451165
534	2	4.318005027	2.723549883	1.856750615	1.821564014	1.904252708	-0.278508157
535	2	4.443737344	2.764035908	1.864521863	1.808147985	2.066222082	-0.168665677
536	2	4.526154703	2.739326134	1.847792966	1.789298533	2.121299355	-0.096496349
537	2	4.549059662	2.755593703	1.825248014	1.766052718	2.152214965	-0.062219828
538	2	4.401533084	2.78365272	1.821908927	1.667969	2.143010576	-0.026299826
539	2	4.238840119	2.761741876	1.826110993	1.673681773	2.160445734	0.012547364
540	2	4.088740744	2.73675693	1.73400958	1.642619452	2.068882377	-0.061688444
541	2	4.043674948	2.775947841	1.648182489	1.661553863	2.047235852	-0.129476001
542	2	4.06688683	2.834634107	1.63785328	1.826982603	2.027896088	-0.150447416
543	2	4.560130695	2.93846528	1.675729668	2.032823273	2.07652971	-0.104646028
544	2	4.969851338	3.060749894	1.720285154	2.151082545	2.044379479	-0.041076721
545	2	5.326173194	3.200357445	1.833501961	2.29362004	2.135333192	0.075858741
546	2	5.745352647	3.306370752	1.919597153	2.394987019	2.21159361	0.193347584
547	2	6.042153973	3.349486545	1.895824944	2.342172354	2.301297063	0.27503021
548	2	6.153145373	3.309353617	1.812858424	2.256007807	2.327855086	0.243343865
549	2	6.214677477	3.251328701	1.726372057	2.180642355	2.381846967	0.188928809
550	2	6.21177271	3.158709884	1.64390547	2.025102011	2.349605368	0.107929309
551	2	5.979447791	3.019453363	1.550704659	1.849174551	2.2573889	-0.042768846
552	2	5.65817524	2.934512158	1.644893802	1.78389263	2.129459306	-0.214080999
553	2	5.337979144	2.918278379	1.77661593	1.741599324	2.011801561	-0.28658627
554	2	4.924174802	2.955002241	1.902574543	1.714176585	1.899444169	-0.343443364
555	2	4.403201317	3.006568866	2.009742112	1.76941523	1.825265094	-0.381255996
556	2	4.307006779	3.08334355	2.124523756	1.843899462	1.830898098	-0.325526814
557	2	4.251723503	3.08610925	2.119047513	1.894538858	1.860081964	-0.275903398
558	2	4.224272042	3.074203398	2.084016435	1.923913152	1.90187652	-0.246784253
559	2	4.464947603	3.048038784	2.071993519	1.983532424	1.940025888	-0.207944641
560	2	5.167291877	3.088125335	2.074067026	2.099040935	2.025919979	-0.097778371
561	2	5.607995073	3.117800434	2.090349111	2.279148412	2.098829623	-0.033372596
562	2	5.916272673	3.213171364	2.142416663	2.468518177	2.172076806	0.062240143
563	2	6.138998317	3.315670502	2.200407827	2.620726131	2.218781015	0.17322466
564	2	6.251416701	3.366027469	2.190705659	2.713441364	2.231790916	0.173895926
565	2	6.079832562	3.29361227	2.126991657	2.738352928	2.187776582	0.12049104
566	2	5.836332209	3.193461859	2.013000381	2.65081914	2.130319535	0.072304664
567	2	5.498981323	3.025317037	1.907002812	2.520964162	2.015489115	-0.011567163
568	2	5.023606057	2.798386049	1.786090252	2.408022199	1.883340999	-0.134104638
569	2	4.31937289	2.542107544	1.740299706	2.329140269	1.773249345	-0.134104638
570	2	4.200709205	2.439856407	1.833162081	2.249215862	1.714906147	-0.134104638
