num_scan	hypnogram	SW	delta	theta	alpha	sigma	beta
349	0	4.813474511	4.119654247	2.836668689	3.046652911	1.75422734	1.354830416
350	0	4.560011762	3.886984323	2.820419253	2.964207925	1.564549619	1.177305144
351	0	4.235940352	3.598605278	2.853293564	2.9323865	1.370647086	1.038113106
352	0	3.72504651	3.250822418	2.923540061	2.931768434	1.231079728	0.930915673
353	0	3.56303219	3.203288889	2.926888233	2.900995299	1.072088935	0.855393757
354	0	3.390696237	3.199653668	2.903682088	2.916570849	1.074297938	0.867374088
355	0	3.242893512	3.205784871	2.891749806	2.901534434	1.11604131	0.859347139
356	0	3.093442712	3.190025878	2.848717478	2.877713772	1.177520825	0.818801203
357	0	3.037114708	3.154907666	2.815386959	2.852873061	1.237233251	0.808160454
358	0	3.138048999	3.12431388	2.850271723	2.864560204	1.281297474	0.788145346
359	0	3.311718356	3.097724308	2.920428351	2.875025908	1.299132337	0.759755027
360	0	3.452520748	3.062162325	2.962997271	2.938459104	1.346776478	0.751394923
361	0	3.635439473	3.064860835	3.042502214	2.974194599	1.398590073	0.783398949
362	0	3.800011814	3.106384432	3.139321537	2.986090394	1.485952434	0.805924132
363	0	3.914161933	3.148635877	3.222130073	2.99491011	1.59470304	0.842071996
364	0	4.032317245	3.178748916	3.26453354	3.003180092	1.675433203	0.896896842
365	0	4.137840539	3.244285448	3.312020543	2.962202768	1.700505124	0.955674601
366	0	4.135265601	3.237959909	3.307463248	2.919178308	1.663190637	0.946182098
367	0	4.15014035	3.236007985	3.234942772	2.870299066	1.563831095	0.932670084
368	0	4.174739673	3.235353071	3.131911317	2.849157114	1.431052544	0.892634723
369	0	4.154617122	3.237082499	3.043769772	2.817158752	1.29869353	0.834790544
370	0	4.14453629	3.222608742	2.967967318	2.864464852	1.203906258	0.740785972
371	0	4.199981928	3.272444828	2.929891777	2.944696279	1.191263441	0.695579236
372	0	4.155493131	3.317200695	2.941119706	3.035104867	1.208551893	0.636734901
373	0	4.078041885	3.357323848	2.961826806	3.042753514	1.219144743	0.604443179
374	0	4.007432074	3.406093508	2.965731503	3.056497864	1.26017692	0.562635603
375	0	3.978737534	3.458663864	2.950966201	3.020132821	1.254473735	0.541778938
376	0	3.927372091	3.456462373	2.887134072	2.952346574	1.261349962	0.514641121
377	0	3.941732607	3.429811892	2.827433691	2.904927515	1.281871402	0.491105756
378	0	4.020317779	3.413719382	2.771564575	2.917746879	1.321128244	0.466871936
379	0	4.083442889	3.407123955	2.748171251	2.936971947	1.320206209	0.467241883
380	0	4.037921402	3.351820642	2.695027498	2.938611763	1.364853011	0.512018798
381	0	3.961633609	3.347105675	2.696941442	2.952103118	1.33974859	0.557967456
382	0	3.882923246	3.345440186	2.679794459	2.942268865	1.312689066	0.618049862
383	0	3.709303535	3.329316636	2.675133247	2.929468559	1.253078143	0.665004333
384	0	3.50896049	3.341755086	2.691892959	2.907963484	1.234288447	0.705380333
385	0	3.414248563	3.443132257	2.780352008	2.919198379	1.190532435	0.692303634
386	0	3.386584289	3.531211095	2.886317422	2.93332743	1.205732287	0.699695704
387	0	3.397848354	3.63593203	2.997209265	2.948510206	1.230731107	0.697062849
388	0	3.427815008	3.718201249	3.09053377	2.99345781	1.281708439	0.713940249
389	0	3.469760325	3.749732431	3.124800472	3.007632893	1.291312129	0.732434055
390	0	3.626945889	3.860991209	3.197108493	3.015248631	1.395503071	0.869467417
391	0	3.882505225	3.992581646	3.291605348	3.061759635	1.474446429	0.984051329
392	0	4.100491287	4.102940146	3.376570688	3.08509343	1.546302244	1.094788078
393	0	4.305530925	4.214012	3.445263893	3.046558518	1.621807918	1.174740993
394	0	4.467887652	4.295627662	3.51257466	3.033543024	1.691265616	1.242455113
395	0	4.496523236	4.205402816	3.471763412	3.024704874	1.614688548	1.182560375
396	0	4.393415345	4.039928364	3.335956357	2.93874739	1.533366509	1.090822305
397	0	4.227170589	3.821372228	3.168404947	2.876860971	1.422630545	0.986545037
398	0	3.998006401	3.533922911	2.981409424	2.855576335	1.253723422	0.894832305
399	0	3.746665507	3.223734745	2.828717402	2.856743654	1.074532012	0.789541961
400	0	3.560744503	3.114290425	2.787345715	2.842243044	1.019533123	0.764931509
401	0	3.532151932	3.095980116	2.881131487	2.859011805	0.963831387	0.763730475
402	0	3.538734674	3.143314641	3.008518332	2.890822745	0.957574553	0.764318053
403	0	3.555385676	3.195992435	3.121747839	2.896730087	1.013900084	0.743047164
404	0	3.495728221	3.242665042	3.16391192	2.856360186	1.06849162	0.747251945
405	0	3.466532251	3.310900446	3.21695945	2.811949389	1.136384697	0.746956734
406	0	3.346137308	3.346508038	3.238045476	2.750684106	1.205846957	0.729741611
407	0	3.216288842	3.321374708	3.205603813	2.646259826	1.243143628	0.691426874
408	0	3.089458282	3.277467415	3.198685509	2.555265492	1.244762775	0.660846946
409	0	3.087456209	3.208135917	3.228932411	2.528054423	1.257589984	0.584907568
410	0	3.06491783	3.121704216	3.229470026	2.575723977	1.226490158	0.52745649
411	0	3.130372128	3.035187411	3.201895605	2.653882338	1.197545753	0.512710207
412	0	3.252220267	2.995521162	3.221186292	2.737666636	1.186473381	0.517424659
413	0	3.408361249	2.97162741	3.24093542	2.873473307	1.223358622	0.552253668
414	0	3.464445735	3.004874418	3.251920957	2.956048076	1.210405617	0.614955205
415	0	3.551721268	3.127686074	3.27428251	2.955222406	1.2466541	0.647543898
416	0	3.686750603	3.274785143	3.334117109	2.967365638	1.322428546	0.662490438
417	0	3.797715137	3.426069523	3.351016035	2.990494203	1.397398305	0.687432943
418	0	3.8505598	3.594651317	3.332261095	2.940427269	1.41603709	0.675360473
419	0	3.922489372	3.726752071	3.312981	2.910833338	1.460749349	0.691404096
420	0	3.944835104	3.770821495	3.300963069	2.925457015	1.485669658	0.748785247
421	0	3.882863199	3.810644152	3.277274716	2.890093115	1.469060698	0.797610221
422	0	3.803764692	3.815665845	3.289760622	2.830643254	1.441962146	0.838188027
423	0	3.745310819	3.762139038	3.287491198	2.778199399	1.459443609	0.898903621
424	0	3.705132312	3.668394183	3.262615601	2.72399953	1.490408396	0.932735933
425	0	3.676064109	3.56938685	3.211556889	2.706103219	1.53127851	0.95362337
426	0	3.717484674	3.422988711	3.148651988	2.758878915	1.548814316	1.002081872
427	0	3.741887961	3.275543122	3.059198693	2.834156677	1.549544547	1.057274502
428	0	3.724232597	3.134483759	2.989660655	2.915566724	1.50530526	1.092412503
429	0	3.661190989	3.010343817	2.916201156	2.961941766	1.450766456	1.114333417
430	0	3.604142044	2.897517088	2.844237542	2.951668157	1.388741249	1.106455018
431	0	3.504137619	2.806791004	2.754464749	2.925679859	1.352645908	1.053097878
432	0	3.394379937	2.681654507	2.675442488	2.884480548	1.351094989	0.967614069
433	0	3.445810413	2.670307836	2.624698258	2.845210222	1.395935331	0.895729799
434	0	3.572679827	2.795759711	2.640246238	2.857602854	1.409440234	0.846520554
435	0	3.674339633	2.940785426	2.661834277	2.963923869	1.393025383	0.839986818
436	0	3.80902235	3.08365743	2.720795632	3.055677274	1.368369336	0.866227929
437	0	3.929929635	3.260862103	2.760604389	3.153286108	1.307359661	0.895127108
438	0	3.90661574	3.364007435	2.761909999	3.233129581	1.24349952	0.933308738
439	0	3.806426984	3.384277787	2.727407779	3.269668506	1.190935027	0.947704226
440	0	3.773806392	3.43803852	2.781812094	3.22265556	1.16718081	0.939387305
441	0	3.74432008	3.470544957	2.890478524	3.126464392	1.147337198	0.932839089
442	0	3.758244539	3.485396688	3.009754177	2.975625202	1.141275404	0.945538308
443	0	3.871590226	3.498270616	3.135821478	2.81450619	1.113046036	0.927467529
444	0	4.173451281	3.639158775	3.285342786	2.764488744	1.224532372	0.991840907
445	0	4.482617833	3.78889157	3.375851685	2.856781633	1.361827646	1.089766776
446	0	4.690834018	3.938517956	3.384581794	3.011084763	1.491561647	1.194930025
447	0	4.841615729	4.049016237	3.365293715	3.161382888	1.600662078	1.298300895
448	0	4.952617589	4.145876751	3.332208623	3.286095113	1.680766883	1.376088288
449	0	4.913209569	4.085526803	3.235923284	3.288329905	1.608014929	1.351605304
450	0	4.689094985	3.907108239	3.089950293	3.176902619	1.47226812	1.280406372
451	0	4.403380579	3.644594664	2.96252223	3.016314215	1.326146467	1.153833871
452	0	4.044501489	3.307398865	2.850247185	2.86644439	1.230594072	0.978773507
453	0	3.568183545	2.809351515	2.734830309	2.692918431	1.161954266	0.8099619
454	0	3.209881317	2.434211537	2.634633382	2.582929183	1.201680157	0.726672432
455	0	3.279632059	2.3111382	2.58656918	2.568704377	1.269245797	0.691568761
456	0	3.384094165	2.300153807	2.581576016	2.612074563	1.281072107	0.741960697
457	0	3.401712378	2.288930602	2.57751132	2.642992944	1.210590123	0.828454951
458	0	3.327360296	2.247017575	2.562974163	2.696187354	1.131086661	0.95122645
459	0	3.226286574	2.196714612	2.574594812	2.793340831	1.090763597	1.053546865
460	0	3.103635023	2.133081068	2.578361924	2.925146447	1.115146241	1.147136526
461	0	2.993807832	2.04859539	2.531970139	2.997238441	1.231378525	1.216222731
462	0	3.019607095	2.082197029	2.476432161	3.031568274	1.362323993	1.259275782
463	0	3.138593525	2.178244859	2.43314594	3.060395425	1.489785558	1.255534287
464	0	3.233453866	2.290943567	2.381275041	3.078246096	1.563029619	1.25887128
465	0	3.379855447	2.357273955	2.346429496	3.057549516	1.56450057	1.238871247
466	0	3.49310856	2.415537655	2.330609214	3.069060021	1.514398105	1.191299463
467	0	3.526108214	2.37008682	2.337287758	3.073961725	1.450147662	1.154540936
468	0	3.492976945	2.296016734	2.363673925	3.060098928	1.344101586	1.130645284
469	0	3.453736704	2.159598651	2.388789124	3.015632314	1.264295239	1.084975465
470	0	3.593460726	2.877791375	2.63527756	2.949370091	1.276999985	1.199137098
471	0	4.029977464	3.57641091	3.025108193	2.931817538	1.465518488	1.369055621
472	0	4.361887799	4.003616671	3.318099641	3.003896512	1.624120315	1.507695628
473	0	4.630720241	4.306883164	3.534276501	3.080175979	1.78096787	1.617330687
474	0	4.846782428	4.543275403	3.710086423	3.154603686	1.909494039	1.716795652
475	0	4.913100123	4.540539947	3.731719832	3.238613175	1.958682665	1.652247985
476	0	4.733735869	4.328763869	3.579897978	3.225225	1.812849063	1.502306593
477	0	4.489129305	4.036925099	3.353682037	3.098970228	1.655929703	1.324416001
478	0	4.1547525	3.614052605	3.058415573	3.022530975	1.470901264	1.13770871
479	0	3.644558763	2.870495982	2.680036435	2.97593002	1.223565925	0.917185591
480	0	3.055407961	2.090030007	2.379596816	2.933479105	1.032609607	0.834796329
481	0	3.004865757	2.045401769	2.320184024	2.916663242	1.053628405	0.830053836
482	0	2.950930891	2.076944495	2.323564872	2.978423439	1.081002751	0.817949468
483	0	2.854385308	2.136017189	2.387432212	2.915019813	1.078934483	0.768563725
484	0	2.758147162	2.144553044	2.408233743	2.785451843	1.116297318	0.729480613
485	0	2.644773704	2.189073675	2.48293415	2.642273674	1.1429234	0.711137667
486	0	2.49438593	2.16592794	2.577954329	2.55636383	1.17987453	0.684263109
487	0	2.640809903	2.191839395	2.677015167	2.482700565	1.180217886	0.700166199
488	0	2.823743294	2.24480329	2.710437192	2.458956085	1.191005991	0.769261086
489	0	3.091493347	2.347032644	2.716696749	2.494327437	1.202315111	0.853787382
490	0	3.366218855	2.425049614	2.623623002	2.541859956	1.166372511	0.907678736
491	0	3.666484311	2.539745246	2.50724996	2.595678643	1.131002136	0.973992266
492	0	3.833002631	2.641456662	2.419820795	2.610501118	1.156183508	1.034746342
493	0	4.033179276	2.72582737	2.37780722	2.67466721	1.200713423	1.069113481
494	0	4.172493232	2.797317301	2.427525978	2.716480572	1.194952845	1.08718481
495	0	4.338702064	2.905835235	2.55942877	2.757929303	1.213787364	1.131702157
496	0	4.667654407	3.001917762	2.905285726	2.863281066	1.396584131	1.323309473
497	0	4.957847115	3.136978045	3.300051473	2.967277703	1.500301885	1.553268292
498	0	5.176717154	3.24851695	3.602591535	3.041541839	1.583322801	1.744275941
499	0	5.338359134	3.330063086	3.810186064	3.146266945	1.69050786	1.886183353
500	0	5.435638376	3.338436368	3.97424223	3.208875707	1.778294309	1.993370844
501	0	5.330215251	3.316305798	3.987539763	3.132719596	1.62459422	1.949608563
502	0	5.134286572	3.155240237	3.831230924	3.056813549	1.449151033	1.775430229
503	0	4.826483907	2.92341093	3.595026694	2.977984499	1.223396364	1.549592662
504	0	4.414338385	2.634595397	3.300976804	2.813143456	0.9286159	1.280144007
505	0	3.792744696	2.333857204	2.871642577	2.676899095	0.621469327	0.939906104
506	0	3.376420889	1.953603597	2.437978596	2.649973051	0.653722683	0.712147177
507	0	3.163836043	1.794192769	2.34723343	2.598846014	0.802087477	0.696334513
508	0	3.18449945	1.74243147	2.380696678	2.535866274	0.97262211	0.706870821
509	0	3.213069359	1.70578704	2.443662766	2.562562477	1.075645245	0.737361986
510	0	3.277346584	1.6549992	2.548705227	2.558658909	1.135586874	0.760129228
511	0	3.340152179	1.65337121	2.668671651	2.560685713	1.208594644	0.771533096
512	0	3.288638281	1.597637152	2.684647673	2.550327936	1.194707486	0.74989724
513	0	3.276898671	1.537014409	2.660687364	2.54971476	1.150680519	0.71818138
514	0	3.25544317	1.49094808	2.58875419	2.497492844	1.123319732	0.657921317
515	0	3.239996411	1.457031165	2.477912146	2.468116254	1.048226899	0.594012505
516	0	3.200372843	1.433738135	2.346540982	2.390825001	0.934883155	0.539639418
517	0	3.284793975	1.442961097	2.269412301	2.375551471	0.843915859	0.5166114
518	0	3.265012839	1.407562113	2.219251829	2.39879041	0.744841695	0.49751191
519	0	3.260306298	1.371358673	2.190126417	2.420658507	0.699208871	0.506721137
520	0	3.269982593	1.36620165	2.180046445	2.409080119	0.715001547	0.517685318
521	0	3.305132488	1.325961521	2.169267365	2.454527863	0.744216659	0.5288848
522	0	3.215042247	1.375122736	2.204349508	2.468674924	0.815263558	0.507516184
523	0	3.180661029	1.508765637	2.22555406	2.454873467	0.924173003	0.520915771
524	0	3.198591846	1.675098495	2.303825146	2.484579119	0.971743687	0.520057514
525	0	3.224015398	1.892652569	2.382961528	2.579756262	1.017038048	0.554208244
526	0	3.25636578	2.083767395	2.473488852	2.651066062	1.073758049	0.606584941
527	0	3.388765873	2.180910675	2.479111217	2.690964637	1.084543696	0.667009101
528	0	3.518755707	2.281090608	2.507121005	2.710119472	1.045560138	0.674795847
529	0	3.537470391	2.326719372	2.491822273	2.704586752	1.000334998	0.698415076
530	0	3.511362838	2.288620181	2.459949128	2.595289434	0.966736519	0.676103317
531	0	3.523170459	2.249880104	2.396723047	2.508721442	0.879281088	0.61880062
532	0	3.561461315	2.269701952	2.395965775	2.488494593	0.858716802	0.616138012
533	0	3.695635419	2.633750629	2.598589469	2.585165656	1.044335611	0.852131813
534	0	3.982063815	3.063537557	2.909036206	2.686821958	1.398276379	1.274674141
535	0	4.207771748	3.3958139	3.147775462	2.865371264	1.647943191	1.594963868
536	0	4.340927842	3.639623263	3.348235569	3.010439513	1.846528605	1.845401519
537	0	4.407588297	3.824574984	3.518315245	3.121658916	2.000615415	2.023757303
538	0	4.405212018	3.802387557	3.515497648	3.155646201	2.033055053	2.072640112
539	0	4.241216747	3.640704448	3.375440482	3.201263315	1.878958109	1.912699386
540	0	4.073103378	3.403472337	3.236254029	3.218254684	1.711526622	1.701026408
541	0	3.920825302	3.105350727	3.076358547	3.22065596	1.540661036	1.435186927
542	0	3.768991961	2.719431066	2.865662711	3.205685782	1.335214984	1.097814529
543	0	3.532058758	2.535861943	2.793797197	3.205364923	1.196023131	0.800051122
544	0	3.481531654	2.53946217	2.838022831	3.219978671	1.295526203	0.826007668
545	0	3.431077531	2.638455088	2.85184107	3.234565269	1.367533167	0.858789716
546	0	3.398704747	2.786746352	2.871458022	3.248764148	1.412263334	0.85839911
547	0	3.458716277	2.882055768	2.910521358	3.280189711	1.42968374	0.849680643
548	0	3.651186988	3.071759505	3.065766739	3.322829067	1.438177443	0.909980294
549	0	3.802479741	3.235193755	3.204478963	3.304063917	1.370897048	0.949351447
550	0	3.909894217	3.332096602	3.33440205	3.267943559	1.265787084	1.014235536
551	0	3.981366577	3.345368172	3.427719317	3.22280163	1.182856115	1.095729353
552	0	4.007996867	3.353160395	3.493524921	3.175552041	1.142179235	1.195065504
553	0	4.074191335	3.289315313	3.448114782	3.068923978	1.120277508	1.193228029
554	0	4.284511717	3.353626867	3.475210072	3.015346819	1.181059921	1.233512365
555	0	4.453946856	3.451890191	3.469192945	2.972676089	1.277703944	1.241553921
556	0	4.603237114	3.571643777	3.477246412	2.942558064	1.31119186	1.241973478
557	0	4.731113622	3.694165476	3.501414566	2.86437421	1.292802583	1.19496828
558	0	4.760920626	3.721442111	3.498946601	2.840579695	1.220960743	1.163711854
559	0	4.556209759	3.558171047	3.320561771	2.750540295	1.028223486	1.028020468
560	0	4.291596559	3.32868532	3.145055912	2.651718862	0.789935375	0.889889041
561	0	3.940105033	3.029223142	2.932993603	2.588507853	0.554429619	0.746595433
562	0	3.408609916	2.554333523	2.635729124	2.600671679	0.362411048	0.639744611
563	0	2.70403233	2.109591696	2.415122104	2.583322028	0.267612887	0.551557143
564	0	2.610076132	2.016040776	2.430921108	2.594107848	0.339929312	0.549298572
565	0	2.588300824	2.023741829	2.410622977	2.624402925	0.381270534	0.545135054
566	0	2.530581811	2.059846046	2.381611306	2.541375481	0.395011532	0.500343138
567	0	2.506546823	2.119159207	2.36268048	2.39795175	0.401903925	0.422830026
568	0	2.488176654	2.141298235	2.298577633	2.267612388	0.423040115	0.354906976
569	0	2.512824247	2.115515606	2.235039438	2.204277258	0.434906456	0.288653279
570	0	2.596838132	2.07432477	2.174826032	2.171483089	0.504049539	0.224066455
571	0	2.684885289	2.015401102	2.113478434	2.260400178	0.616879878	0.19594673
572	0	2.727955558	1.990103463	2.08269844	2.368987118	0.685120738	0.208937149
573	0	2.776120788	2.019770091	2.121139871	2.462006282	0.734956761	0.220522003
574	0	2.771982561	2.07792996	2.125947436	2.467595322	0.80667929	0.233045157
575	0	2.638009399	2.055453167	2.152571596	2.42616168	0.80690171	0.237536283
576	0	2.55671676	2.034218307	2.218866516	2.34518949	0.761984815	0.240361311
